0,1,1088.5,677.0
0,2,1115.921686746988,1117.710843373494
0,3,1100.888888888889,1215.862745098039
1,1,1110.7446808510638,785.6595744680851
1,2,1065.1818181818182,1233.7552447552448
1,3,1117.2941176470588,1325.5294117647059
1,4,1074.9666666666667,1338.9
2,1,1086.8809523809523,690.6190476190476
2,2,1082.0736842105264,1449.5894736842106
3,1,1082.8909090909092,609.1272727272727
3,2,1084.4404761904761,1065.107142857143
3,3,1116.3684210526317,1134.7894736842106
4,1,1090.95,620.575
4,2,1075.460358056266,809.8107416879795
4,3,1085.0,829.5
4,4,1083.5806451612902,1192.0645161290322
4,5,1168.7142857142858,1241.5
4,6,1083.2857142857142,1299.5
4,7,1022.9285714285714,1629.375
4,8,1064.945945945946,1635.2972972972973
5,1,1076.375,663.265625
5,2,1095.3125,721.859375
5,3,1088.1940298507463,745.2014925373135
5,4,1121.8,786.6
5,5,1081.061224489796,1008.4183673469388
5,6,1043.632911392405,1201.367088607595
5,7,1122.9183673469388,1277.2448979591836
6,1,1051.012048192771,640.6626506024096
6,2,1093.1361256544503,1020.1884816753927
7,1,1091.612676056338,747.4507042253521
7,2,1061.9130434782608,875.4347826086956
8,1,1075.1351351351352,837.4121621621622
8,2,1030.5733333333333,1330.0
8,3,1117.3760683760684,1449.6410256410256
8,4,1095.0961538461538,1521.3846153846155
9,1,1056.56,381.4
9,2,1112.4117647058824,599.4313725490196
9,3,1099.6666666666667,798.6666666666666
9,4,1133.528735632184,1075.448275862069
9,5,1187.7987012987012,1253.2662337662337
9,6,1116.1880341880342,1267.4957264957266
9,7,1094.7166666666667,1357.8833333333334
10,1,1102.9794520547946,744.4794520547945
10,2,1098.0,850.0
10,3,1078.6842105263158,938.8157894736842
10,4,1076.7578125,1022.453125
11,1,1127.840425531915,654.186170212766
11,2,1074.729411764706,926.4941176470588
11,3,1107.2051282051282,1229.820512820513
11,4,1049.473404255319,1368.3244680851064
11,5,1099.3265306122448,1377.8843537414966
12,1,1097.2068965517242,597.0727969348659
12,2,1092.4516129032259,829.1720430107526
12,3,1089.1307692307691,875.1
12,4,1077.8461538461538,1205.4615384615386
12,5,1108.7045454545455,1420.9621212121212
12,6,1071.0,1816.0
13,1,1056.7605633802816,1184.3661971830986
13,2,1112.5,1189.0
13,3,1034.5862068965516,1337.103448275862
14,1,1115.235294117647,855.843137254902
14,2,1050.9442231075698,1138.5537848605577
14,3,1164.75,1557.3636363636363
15,1,1088.3064516129032,605.0483870967741
15,2,1068.5294117647059,927.3529411764706
15,3,1081.2649006622516,933.1986754966888
15,4,1104.1709401709402,1138.948717948718
16,1,1094.281690140845,807.6338028169014
16,2,1072.4117647058824,990.7205882352941
16,3,1124.6756756756756,1619.3243243243244
17,1,1088.7922077922078,650.1298701298701
17,2,1144.8826815642458,963.195530726257
17,3,1093.5,995.5
17,4,1087.0,1307.5
18,1,1107.8152173913043,578.5652173913044
18,2,1077.8066298342542,752.1906077348066
18,3,1053.680412371134,862.2938144329897
18,4,1123.9246861924687,1039.3598326359834
18,5,1106.1855670103093,1274.319587628866
19,1,1014.5985247629084,629.4689146469968
19,2,1067.4197530864199,668.8518518518518
19,3,1097.909090909091,1049.909090909091
19,4,1093.0824175824175,1088.9120879120878
19,5,1087.6666666666667,1195.25
20,1,1107.0869565217392,702.2173913043479
20,2,1094.4235294117648,751.9529411764706
20,3,1047.1666666666667,798.0666666666667
20,4,1099.7857142857142,964.5
20,5,1072.7671232876712,1360.3698630136987
21,1,1091.2978723404256,866.936170212766
21,2,1093.3963963963963,940.7117117117117
21,3,1087.560975609756,1201.739837398374
22,1,1076.3823529411766,743.5
22,2,1098.9074074074074,793.7222222222222
22,3,1108.7894736842106,851.1052631578947
22,4,1048.4117647058824,922.8308823529412
22,5,1078.2619047619048,1204.1904761904761
23,1,1068.5,967.5
23,2,1051.075,1013.2
23,3,1089.8333333333333,1235.2777777777778
24,1,1150.528735632184,1107.551724137931
24,2,1154.9423076923076,1369.9423076923076
24,3,1100.2592592592594,1460.851851851852
25,1,1099.5652173913043,531.3478260869565
25,2,1059.3333333333333,972.6559139784946
25,3,1109.3235294117646,1345.4117647058824
26,1,1086.298245614035,401.10526315789474
26,2,1066.0309278350514,1215.701030927835
26,3,1039.9761904761904,1546.6904761904761
27,1,1154.567901234568,1043.3703703703704
28,1,1114.0,760.5
28,2,1084.4117647058824,921.1176470588235
28,3,1108.5,1121.5
29,1,1092.2953367875648,408.9378238341969
29,2,1093.5955056179776,894.2359550561798
29,3,1065.8837209302326,950.8837209302326
29,4,1097.017543859649,1430.122807017544
29,5,1107.8333333333333,1610.8333333333333
30,1,998.8823529411765,765.5882352941177
30,2,1102.9830508474577,780.1864406779661
30,3,1028.5,1069.5
30,4,1086.5,1119.909090909091
30,5,1161.6752136752136,1215.5384615384614
31,1,1083.48,559.4
31,2,1056.9262295081967,636.2704918032787
31,3,1102.8,853.6666666666666
31,4,1075.5584415584415,1099.1038961038962
31,5,1076.234375,1143.046875
31,6,1071.5,1293.0
31,7,1116.5,1303.4920634920634
31,8,1069.4313725490197,1561.3333333333333
32,1,1107.4666666666667,438.8888888888889
32,2,1101.2325581395348,646.9069767441861
32,3,1061.6628787878788,859.4280303030303
32,4,1067.4262295081967,911.0
32,5,1081.4331210191083,1283.9617834394905
32,6,1088.7272727272727,1550.5
33,1,1056.875,538.3333333333334
33,2,1080.5483870967741,581.7096774193549
33,3,1065.34,630.1
33,4,1083.3934426229507,682.7049180327868
33,5,1082.489655172414,700.0
33,6,1090.8095238095239,906.3492063492064
33,7,1071.3333333333333,985.3333333333334
33,8,1084.4117647058824,1103.8823529411766
33,9,1128.3636363636363,1106.2272727272727
33,10,1114.5180722891566,1375.012048192771
33,11,1109.357142857143,1487.3428571428572
34,1,1075.248447204969,811.9813664596273
34,2,1087.3474576271187,959.4152542372881
34,3,1090.159574468085,1314.9893617021276
34,4,1028.1333333333334,1417.56
35,1,1092.0648148148148,732.925925925926
35,2,1102.5,922.5
35,3,1134.7439759036145,988.8253012048193
35,4,1084.2735042735044,1058.2905982905984
35,5,1075.9178082191781,1200.1438356164383
36,1,1087.3854166666667,773.9375
36,2,1074.0,1131.2439024390244
37,1,1150.5,552.0
37,2,1087.25,599.95
37,3,999.8953488372093,646.8837209302326
37,4,1094.5,893.7142857142857
37,5,1081.171875,1119.171875
37,6,1080.5677966101696,1185.5677966101696
37,7,1040.75,1205.6153846153845
37,8,1045.7560975609756,1308.0
38,1,1060.2857142857142,404.5
38,2,1110.675,1068.025
38,3,1095.4347826086957,1250.0869565217392
38,4,1077.1666666666667,1533.8333333333333
39,1,1042.5238095238096,892.7809523809524
39,2,1084.3461538461538,1236.320512820513
39,3,1109.5,1359.5
40,1,1036.2,352.9
40,2,1157.8395061728395,496.9259259259259
40,3,1103.128205128205,1300.7564102564102
40,4,1063.1,1412.75
41,1,1100.1333333333334,505.075
41,2,1054.5757575757575,571.8030303030303
41,3,1126.4137931034484,959.7241379310345
41,4,1107.6545454545455,1239.5454545454545
42,1,1103.0485436893205,1065.5242718446602
42,2,1086.9767441860465,1182.4186046511627
42,3,1028.404761904762,1282.3492063492063
43,1,1092.4285714285713,665.3383458646616
43,2,1109.1935483870968,758.8709677419355
43,3,1084.0128205128206,794.8076923076923
43,4,1082.8,1114.1076923076923
43,5,1095.0,1206.0
44,1,1076.4115044247787,682.6150442477876
44,2,1084.8235294117646,862.3970588235294
44,3,1087.6753246753246,1066.8831168831168
44,4,1075.6833333333334,1259.7833333333333
44,5,1165.8103448275863,1450.7241379310344
45,1,1147.0,861.0
45,2,1081.2820512820513,1687.1538461538462
46,1,1098.3076923076924,740.7094017094017
46,2,1075.7611940298507,758.5721393034826
46,3,1117.5393258426966,786.0449438202247
46,4,1087.4594594594594,952.918918918919
46,5,1108.3684210526317,991.7894736842105
46,6,1091.5,1052.5
46,7,1084.388888888889,1314.861111111111
46,8,1074.1554054054054,1412.9662162162163
47,1,1084.2368421052631,484.05263157894734
47,2,1106.6153846153845,684.3846153846154
47,3,1096.142857142857,777.7142857142857
47,4,1097.5555555555557,842.7555555555556
47,5,1067.1904761904761,1263.952380952381
47,6,1069.7021276595744,1659.7446808510638
48,1,1086.6944444444443,581.6666666666666
48,2,1101.5882352941176,708.8823529411765
48,3,1085.0625,744.875
48,4,1062.857142857143,798.952380952381
48,5,1094.1666666666667,811.9285714285714
48,6,1098.0,1067.8239436619717
48,7,1093.8775510204082,1121.1122448979593
48,8,1073.126984126984,1586.2380952380952
49,1,1100.0,1216.8
50,1,1214.1530054644809,801.3497267759562
50,2,1105.4074074074074,951.7407407407408
50,3,1098.7924528301887,1181.5471698113208
50,4,1110.741573033708,1574.7078651685392
51,1,1165.1851851851852,375.22222222222223
51,2,1148.6136363636363,765.8863636363636
51,3,1115.6527777777778,1070.1805555555557
51,4,1045.127659574468,1159.8581560283687
51,5,1109.0309278350514,1240.5
51,6,1053.0,1289.0
51,7,1040.40625,1415.75
52,1,1087.7522935779816,706.9357798165138
52,2,1090.576923076923,1171.2179487179487
52,3,1058.5,1170.7857142857142
52,4,1107.851851851852,1555.7777777777778
53,1,1083.2,360.16
53,2,1091.0,867.4262295081967
53,3,1134.472,1134.72
53,4,1112.0,1288.5
54,1,1106.6153846153845,314.38461538461536
54,2,1118.2272727272727,1056.0
54,3,1062.1685393258426,1189.4719101123596
54,4,1039.8461538461538,1296.875
55,1,1088.0,883.0
55,2,1062.5869565217392,1326.5434782608695
55,3,1096.842105263158,1343.157894736842
55,4,1415.6923076923076,1547.7692307692307
56,1,1119.9024390243903,1017.910569105691
57,1,1065.2948717948718,894.0
57,2,1101.107142857143,1007.4196428571429
57,3,1079.5677966101696,1167.5677966101696
57,4,1015.0,1390.7037037037037
58,1,1089.2058823529412,641.2745098039215
58,2,1111.0,783.0
58,3,1082.5,964.0
58,4,1114.651376146789,1504.9816513761468
58,5,1016.9718309859155,1681.0
59,1,1091.4054054054054,764.7567567567568
59,2,1114.40625,803.3645833333334
59,3,1089.822429906542,820.4579439252336
59,4,1091.2833333333333,1374.1166666666666
60,1,1059.8484848484848,965.939393939394
60,2,1107.4953271028037,1254.214953271028
60,3,1055.446153846154,1400.4615384615386
60,4,1104.9159663865546,1466.8487394957983
61,1,1091.7692307692307,562.3846153846154
61,2,1047.4411764705883,1325.3823529411766
62,1,1128.840909090909,337.25
62,2,1111.5857142857142,983.4142857142857
62,3,1088.8048780487804,1030.3739837398373
62,4,1124.7699115044247,1076.7699115044247
62,5,1077.3333333333333,1371.5
62,6,1156.0,1433.0
62,7,1084.0,1656.3636363636363
63,1,1060.4,988.4
63,2,1094.1046511627908,1140.9418604651162
63,3,1092.1157024793388,1276.8264462809918
64,1,1093.9642857142858,812.5892857142857
64,2,1078.948275862069,902.051724137931
64,3,1099.5,1185.2222222222222
64,4,1097.0434782608695,1204.391304347826
64,5,1107.5,1359.5
64,6,971.0877192982456,1407.4035087719299
66,1,1115.959595959596,600.5757575757576
66,2,1100.0,649.5
66,3,1096.611111111111,775.074074074074
66,4,1086.2173913043478,1257.391304347826
67,1,1095.8260869565217,668.4565217391304
67,2,1086.9027777777778,751.4861111111111
67,3,1106.2315789473685,1435.2842105263157
68,1,1094.2222222222222,692.2740740740741
68,2,1100.2340425531916,848.9148936170212
68,3,1085.910447761194,1105.910447761194
68,4,1070.0,1340.0
68,5,1083.1764705882354,1615.0
70,1,1001.0621118012423,501.59627329192546
70,2,1111.2333333333333,580.8777777777777
70,3,1094.3214285714287,811.2857142857143
70,4,1060.5192307692307,817.3653846153846
70,5,1093.1739130434783,1030.0
70,6,1102.2222222222222,1055.7037037037037
70,7,1054.5,1465.5
70,8,1103.5416666666667,1760.625
71,1,1087.7135922330096,640.6262135922331
71,2,1109.628048780488,901.2439024390244
71,3,1090.6,956.6
71,4,1083.2948717948718,1141.679487179487
71,5,878.2465753424658,1482.3607305936073
72,1,1060.5,1025.5
72,2,1131.3333333333333,1248.260162601626
72,3,1055.1733333333334,1417.8466666666666
72,4,1047.2477876106195,1461.283185840708
73,1,1079.1538461538462,383.989010989011
73,2,1099.2285714285715,422.4095238095238
73,3,1056.6363636363637,681.5454545454545
73,4,1115.4074074074074,968.925925925926
73,5,1024.4164524421594,1216.3239074550129
73,6,1091.0697674418604,1628.4883720930231
74,1,1089.079207920792,618.2079207920792
74,2,1107.4807692307693,670.4615384615385
74,3,1083.5289256198348,1242.1404958677685
75,1,1133.2153846153847,944.8153846153846
75,2,1043.3513513513512,1216.5945945945946
75,3,1093.3125,1346.8125
76,1,1084.4590163934427,711.672131147541
76,2,1085.2439024390244,965.0
76,3,1100.128205128205,1020.8717948717949
76,4,1069.707423580786,1205.9519650655022
76,5,1155.5,1343.5
77,1,1071.5714285714287,741.530612244898
77,2,1091.0,760.425
77,3,1106.3636363636363,1114.0075757575758
77,4,1089.7636363636364,1220.3454545454545
78,1,1090.5,1240.7857142857142
79,1,1061.2738853503186,865.4585987261147
79,2,1123.5411764705882,1576.5294117647059
80,1,1070.25,501.3636363636364
80,2,1112.0,682.6470588235294
80,3,1093.8695652173913,709.5217391304348
80,4,1132.5066666666667,1500.96
81,1,1105.6774193548388,1267.8629032258063
82,1,1197.828125,775.09375
82,2,1092.929347826087,1098.7173913043478
82,3,1069.5,1228.2857142857142
83,1,1080.278409090909,672.4886363636364
83,2,1095.6373626373627,732.032967032967
